invoice_no,invoice_date,invoice_time,customer_code,customer_name,phone,address,seq,item_code,item_name,unit,qty,unit_price,tax_pct,discount_pct,line_total,is_bonus,month,brand,carton_capacity,carton_units,boxes
b2358,2026-06-16,"",1003,رضا/الجمل/الفلج,01063373039,الفلج/القليوبية,4.0,441,استريس اسبشيال 900 جرام,كس,10.0,170.0,0.0,0.0,1700.0,false,2026-06,اسبشيال,,,
b2360,2026-06-16,"",1005,احمد/بدوي/سرياقوس,01008209439,سرياقوس/القليوبية,1.0,404,برجر اسبشيال عائلي,طلب,12.0,80.0,0.0,0.0,960.0,false,2026-06,اسبشيال,12 كيس,12.0,1.0
b2360,2026-06-16,"",1005,احمد/بدوي/سرياقوس,01008209439,سرياقوس/القليوبية,2.0,402,كفته اسبشيال عائلي,طلب,12.0,78.0,0.0,0.0,936.0,false,2026-06,اسبشيال,12 كيس,12.0,1.0
b2361,2026-06-16,"",1004,رضا/الصعيد/حدائق/القبة,01118452222,حدائق/القبة/القاهرة,1.0,403,برجر اسبشيال صغير,طلب,15.0,36.0,0.0,0.0,540.0,false,2026-06,اسبشيال,15 كيس,15.0,1.0
b2361,2026-06-16,"",1004,رضا/الصعيد/حدائق/القبة,01118452222,حدائق/القبة/القاهرة,2.0,399,كفته اسبشيال صغير,طلب,15.0,35.0,0.0,0.0,525.0,false,2026-06,اسبشيال,15 كيس,15.0,1.0
b2361,2026-06-16,"",1004,رضا/الصعيد/حدائق/القبة,01118452222,حدائق/القبة/القاهرة,3.0,346,بانيه 800 جرام,طلب,12.0,58.0,0.0,0.0,696.0,false,2026-06,الهنا,12 كيس,12.0,1.0
b2361,2026-06-16,"",1004,رضا/الصعيد/حدائق/القبة,01118452222,حدائق/القبة/القاهرة,4.0,441,استريس اسبشيال 900 جرام,كس,10.0,165.0,0.0,0.0,1650.0,false,2026-06,اسبشيال,,,
b2361,2026-06-16,"",1004,رضا/الصعيد/حدائق/القبة,01118452222,حدائق/القبة/القاهرة,5.0,405,سجق اسبشيال صغير,طلب,15.0,39.0,0.0,0.0,585.0,false,2026-06,اسبشيال,15 كيس,15.0,1.0
b2362,2026-06-16,"",693,تجذفوزى,01004111129,"",1.0,13,سجق شرقي 3 ك ابو هاشم,كس 3 كيلو,40.0,375.0,0.0,0.0,15000.0,false,2026-06,ابوهاشم,4 كيس,4.0,10.0
b2363,2026-06-17,"",1,عميل/نقدي,01000650067,"",1.0,435,عجينة بقرى 5 ك,كيلو,1.0,460.0,0.0,0.0,460.0,false,2026-06,اسبشيال,3 كيس,3.0,0.3333333333333333
b2364,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",1.0,399,كفته اسبشيال صغير,طلب,375.0,35.0,15.0,0.0,11156.25,false,2026-06,اسبشيال,15 كيس,15.0,25.0
b2364,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",2.0,403,برجر اسبشيال صغير,طلب,375.0,36.0,15.0,0.0,11475.0,false,2026-06,اسبشيال,15 كيس,15.0,25.0
b2364,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",3.0,405,سجق اسبشيال صغير,طلب,240.0,39.0,15.0,0.0,7956.0,false,2026-06,اسبشيال,15 كيس,15.0,16.0
b2364,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",4.0,406,سجق اسبشيال عائلي,طلب,120.0,84.0,15.0,0.0,8568.0,false,2026-06,اسبشيال,12 كيس,12.0,10.0
b2364,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",5.0,346,بانيه 800 جرام,طلب,300.0,57.0,0.0,0.0,17100.0,false,2026-06,الهنا,12 كيس,12.0,25.0
b2365,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",1.0,399,كفته اسبشيال صغير,طلب,45.0,0.0,0.0,0.0,0.0,true,2026-06,اسبشيال,15 كيس,15.0,3.0
b2365,2026-06-17,"",918,مصطفى/المربني/سويف,01026602772,"",2.0,403,برجر اسبشيال صغير,طلب,30.0,0.0,0.0,0.0,0.0,true,2026-06,اسبشيال,15 كيس,15.0,2.0
b2366,2026-06-16,"",624,هاييبر/العابد,"","",1.0,101,كفته الهنا 800 جرام,طلب,48.0,0.0,0.0,0.0,0.0,true,2026-06,الهنا,12 كيس,12.0,4.0
b2367,2026-06-16,"",903,شوكليت/الندتشيز,01098944449,الزقازيق,1.0,7,سجق 350 جم ابو هاشم,طلب,1.0,0.0,0.0,0.0,0.0,false,2026-06,ابوهاشم,20 كيس,20.0,0.05
b2368,2026-06-18,"",643,منفذ/بيع/المنتجات/الوطنية/كفور/نجم,"","",1.0,120,برجر الهنا 900 جرام,طلب,12.0,70.0,15.0,0.0,714.0,false,2026-06,الهنا,12 كيس,12.0,1.0
b2368,2026-06-18,"",643,منفذ/بيع/المنتجات/الوطنية/كفور/نجم,"","",2.0,99,سجق الهنا 800 جرام,طلب,12.0,73.0,15.0,0.0,744.6,false,2026-06,الهنا,12 كيس,12.0,1.0
b2368,2026-06-18,"",643,منفذ/بيع/المنتجات/الوطنية/كفور/نجم,"","",3.0,441,استريس اسبشيال 900 جرام,كس,10.0,165.0,0.0,0.0,1650.0,false,2026-06,اسبشيال,,,
b2368,2026-06-18,"",643,منفذ/بيع/المنتجات/الوطنية/كفور/نجم,"","",4.0,346,بانيه 800 جرام,طلب,12.0,57.0,0.0,0.0,684.0,false,2026-06,الهنا,12 كيس,12.0,1.0
b2369,2026-06-18,"",624,هاييبر/العابد,"","",1.0,441,استريس اسبشيال 900 جرام,كس,100.0,165.0,0.0,0.0,16500.0,false,2026-06,اسبشيال,,,
b2370,2026-06-21,"",50,تجذالالفى,01025181968,شارع/عبدالو/هابداوود,1.0,102,كفته الهنا 350,طلب,120.0,0.0,0.0,0.0,0.0,true,2026-06,الهنا,15 كيس,15.0,8.0
b2371,2026-06-18,"",786,كجذالعزالي/كجذامام,"","",1.0,104,برجر الهنا 400 جرام,طلب,75.0,34.0,15.0,0.0,2167.5,false,2026-06,الهنا,15 كيس,15.0,5.0
b2371,2026-06-18,"",786,كجذالعزالي/كجذامام,"","",2.0,102,كفته الهنا 350,طلب,75.0,32.0,15.0,0.0,2040.0,false,2026-06,الهنا,15 كيس,15.0,5.0
b2371,2026-06-18,"",786,كجذالعزالي/كجذامام,"","",3.0,120,برجر الهنا 900 جرام,طلب,36.0,70.0,15.0,0.0,2142.0,false,2026-06,الهنا,12 كيس,12.0,3.0
b2371,2026-06-18,"",786,كجذالعزالي/كجذامام,"","",4.0,101,كفته الهنا 800 جرام,طلب,36.0,67.0,15.0,0.0,2050.2,false,2026-06,الهنا,12 كيس,12.0,3.0
b2372,2026-06-18,"",10,المحل/ابو هاشم,"",شبين الكوم/غلول/البر الشرقي,1.0,2,كبده اسكندراني 400 ( ابو هاشم ),طلب,20.0,67.0,0.0,0.0,1340.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2372,2026-06-18,"",10,المحل/ابو هاشم,"",شبين الكوم/غلول/البر الشرقي,2.0,107,سجق 800 ابو هاشم,طلب,15.0,86.0,0.0,0.0,1290.0,false,2026-06,ابوهاشم,16 كيس,16.0,0.9375
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",1.0,104,برجر الهنا 400 جرام,طلب,75.0,34.0,15.0,0.0,2167.5,false,2026-06,الهنا,15 كيس,15.0,5.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",2.0,399,كفته اسبشيال صغير,طلب,105.0,35.0,15.0,0.0,3123.75,false,2026-06,اسبشيال,15 كيس,15.0,7.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",3.0,403,برجر اسبشيال صغير,طلب,375.0,36.0,15.0,0.0,11475.0,false,2026-06,اسبشيال,15 كيس,15.0,25.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",4.0,402,كفته اسبشيال عائلي,طلب,96.0,78.0,15.0,0.0,6364.8,false,2026-06,اسبشيال,12 كيس,12.0,8.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",5.0,404,برجر اسبشيال عائلي,طلب,180.0,80.0,15.0,0.0,12240.0,false,2026-06,اسبشيال,12 كيس,12.0,15.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",6.0,346,بانيه 800 جرام,طلب,120.0,55.0,0.0,0.0,6600.0,false,2026-06,الهنا,12 كيس,12.0,10.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",7.0,398,بانيه 900 جرام اسباشيل,كس,150.0,62.0,0.0,0.0,9300.0,false,2026-06,اسبشيال,10 كيس,10.0,15.0
b2373,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",8.0,102,كفته الهنا 350,طلب,150.0,32.0,15.0,0.0,4080.0,false,2026-06,الهنا,15 كيس,15.0,10.0
b2374,2026-06-21,"",776,يوسف/سعد/الدايل/مطروح,01090920537,"",1.0,399,كفته اسبشيال صغير,طلب,60.0,0.0,0.0,0.0,0.0,true,2026-06,اسبشيال,15 كيس,15.0,4.0
b2375,2026-06-22,"",10,المحل/ابو هاشم,"",شبين الكوم/غلول/البر الشرقي,1.0,1,مفروم صافي 400 جم ( ابو هاشم ),طلب,30.0,80.0,0.0,0.0,2400.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.5
b2375,2026-06-22,"",10,المحل/ابو هاشم,"",شبين الكوم/غلول/البر الشرقي,2.0,2,كبده اسكندراني 400 ( ابو هاشم ),طلب,20.0,67.0,0.0,0.0,1340.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2375,2026-06-22,"",10,المحل/ابو هاشم,"",شبين الكوم/غلول/البر الشرقي,3.0,33,كيلو مفروم هندى,كيلو,5.0,262.0,0.0,0.0,1310.0,false,2026-06,ابوهاشم,,,
b2376,2026-06-21,"",710,احمد/صلاح/المنيا,01098723488,"",1.0,108,سجق الهنا 350,طلب,225.0,36.0,15.0,0.0,6885.0,false,2026-06,الهنا,15 كيس,15.0,15.0
b2376,2026-06-21,"",710,احمد/صلاح/المنيا,01098723488,"",2.0,101,كفته الهنا 800 جرام,طلب,240.0,67.0,15.0,0.0,13668.0,false,2026-06,الهنا,12 كيس,12.0,20.0
b2376,2026-06-21,"",710,احمد/صلاح/المنيا,01098723488,"",3.0,102,كفته الهنا 350,طلب,75.0,32.0,15.0,0.0,2040.0,false,2026-06,الهنا,15 كيس,15.0,5.0
b2376,2026-06-21,"",710,احمد/صلاح/المنيا,01098723488,"",4.0,104,برجر الهنا 400 جرام,طلب,300.0,34.0,15.0,0.0,8670.0,false,2026-06,الهنا,15 كيس,15.0,20.0
b2377,2026-06-22,"",877,مطعم/نور/الشام,"",العاشر/من/رمضان,1.0,101,كفته الهنا 800 جرام,طلب,60.0,67.0,15.0,0.0,3417.0,false,2026-06,الهنا,12 كيس,12.0,5.0
b2377,2026-06-22,"",877,مطعم/نور/الشام,"",العاشر/من/رمضان,2.0,346,بانيه 800 جرام,طلب,36.0,57.0,0.0,0.0,2052.0,false,2026-06,الهنا,12 كيس,12.0,3.0
b2377,2026-06-22,"",877,مطعم/نور/الشام,"",العاشر/من/رمضان,3.0,257,سجق الهنا 5 كيلو,طلب,3.0,370.0,0.0,0.0,1110.0,false,2026-06,الهنا,2 كيس,2.0,1.5
b2378,2026-06-22,"",876,مطعم الدمشقي,01147216173,"",1.0,101,كفته الهنا 800 جرام,طني,12.0,67.0,0.0,15.0,683.4,false,2026-06,الهنا,12 كيس,12.0,1.0
b2378,2026-06-22,"",876,مطعم الدمشقي,01147216173,"",2.0,441,استربس اسبشيال 900 جرام,كيس,10.0,165.0,0.0,0.0,1650.0,false,2026-06,اسبشيال,,,
b2378,2026-06-22,"",876,مطعم الدمشقي,01147216173,"",3.0,346,بانيه 800 جرام,طني,12.0,57.0,0.0,0.0,684.0,false,2026-06,الهنا,12 كيس,12.0,1.0
b2378,2026-06-22,"",876,مطعم الدمشقي,01147216173,"",4.0,292,عجينه سجق 5 كيلو الهنا,طني,1.0,230.0,0.0,0.0,230.0,false,2026-06,الهنا,3 كيس,3.0,0.3333333333333333
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",1.0,120,برجر الهنا 900 جرام,طني,12.0,70.0,0.0,15.0,714.0,false,2026-06,الهنا,12 كيس,12.0,1.0
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",2.0,102,كفته الهنا 350,طني,30.0,32.0,0.0,15.0,816.0,false,2026-06,الهنا,15 كيس,15.0,2.0
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",3.0,104,برجر الهنا 400 جرام,طني,15.0,34.0,0.0,15.0,433.5,false,2026-06,الهنا,15 كيس,15.0,1.0
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",4.0,108,سجق الهنا 350,طني,15.0,36.0,0.0,15.0,459.0,false,2026-06,الهنا,15 كيس,15.0,1.0
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",5.0,101,كفته الهنا 800 جرام,طني,24.0,67.0,0.0,15.0,1366.8,false,2026-06,الهنا,12 كيس,12.0,2.0
b2379,2026-06-22,"",638,مجمداتأكدرى,"","",6.0,99,سجق الهنا 800 جرام,طني,12.0,73.0,0.0,15.0,744.6,false,2026-06,الهنا,12 كيس,12.0,1.0
b2380,2026-06-23,"",718,احمد عبود(النور),01061425252,"",1.0,257,سجق الهنا 5 كيلو,طني,15.0,370.0,0.0,0.0,5550.0,false,2026-06,الهنا,2 كيس,2.0,7.5
b2380,2026-06-23,"",718,احمد عبود(النور),01061425252,"",2.0,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,8.0,375.0,0.0,0.0,3000.0,false,2026-06,ابوهاشم,4 كيس,4.0,2.0
b2381,2026-06-23,"",438,ثلاجة السيد الوكيل القرين,01271725565,"",1.0,120,برجر الهنا 900 جرام,طني,120.0,70.0,0.0,15.0,7140.0,false,2026-06,الهنا,12 كيس,12.0,10.0
b2381,2026-06-23,"",438,ثلاجة السيد الوكيل القرين,01271725565,"",2.0,102,كفته الهنا 350,طني,75.0,32.0,0.0,15.0,2040.0,false,2026-06,الهنا,15 كيس,15.0,5.0
b2382,2026-06-23,"",654,ثلاجة شريف الكابتن أبوكبير,01277888066,"",1.0,292,عجينه سجق 5 كيلو الهنا,طني,20.0,230.0,0.0,0.0,4600.0,false,2026-06,الهنا,3 كيس,3.0,6.666666666666667
b2383,2026-06-24,"",455,ثلاجة المهدي,01092903432,"",1.0,101,كفته الهنا 800 جرام,طني,1200.0,67.0,0.0,15.0,68340.0,false,2026-06,الهنا,12 كيس,12.0,100.0
b2383,2026-06-24,"",455,ثلاجة المهدي,01092903432,"",2.0,120,برجر الهنا 900 جرام,طني,60.0,70.0,0.0,15.0,3570.0,false,2026-06,الهنا,12 كيس,12.0,5.0
b2383,2026-06-24,"",455,ثلاجة المهدي,01092903432,"",3.0,104,برجر الهنا 400 جرام,طني,75.0,34.0,0.0,15.0,2167.5,false,2026-06,الهنا,15 كيس,15.0,5.0
b2383,2026-06-24,"",455,ثلاجة المهدي,01092903432,"",4.0,102,كفته الهنا 350,طني,75.0,32.0,0.0,15.0,2040.0,false,2026-06,الهنا,15 كيس,15.0,5.0
b2384,2026-06-25,"",5,الكوثر ثمبين الكوم,"",شارع الشهيد المهندس عصام فرج,1.0,1,مفروم صافى 400 جم (ابو هاشم),طني,20.0,100.0,0.0,0.0,2000.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2384,2026-06-25,"",5,الكوثر ثمبين الكوم,"",شارع الشهيد المهندس عصام فرج,2.0,2,كبده اسكندراني 400 (ابو هاشم),طني,20.0,78.0,0.0,0.0,1560.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2385,2026-06-25,"",270,سمكة البر الشرقي,"","",1.0,1,مفروم صافى 400 جم (ابو هاشم),طني,20.0,100.0,0.0,0.0,2000.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2385,2026-06-25,"",270,سمكة البر الشرقي,"","",2.0,2,كبده اسكندراني 400 (ابو هاشم),طني,20.0,78.0,0.0,0.0,1560.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2386,2026-06-25,"",693,كجدفوزى,01004111129,"",1.0,404,برجر اسبشيال عائلي,طني,12.0,80.0,0.0,15.0,816.0,false,2026-06,اسبشيال,12 كيس,12.0,1.0
b2386,2026-06-25,"",693,كجدفوزى,01004111129,"",2.0,402,كفته اسبيشيال عائلي,طني,12.0,78.0,0.0,15.0,795.6,false,2026-06,اسبشيال,12 كيس,12.0,1.0
b2386,2026-06-25,"",693,كجدفوزى,01004111129,"",3.0,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40.0,375.0,0.0,0.0,15000.0,false,2026-06,ابوهاشم,4 كيس,4.0,10.0
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,1.0,7,سجق 350 جم ابو هاشم,طني,10.0,40.05,0.0,0.0,400.5,false,2026-06,ابوهاشم,20 كيس,20.0,0.5
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,2.0,8,كفته 350 جم ابو هاشم,طني,10.0,32.8,0.0,0.0,328.0,false,2026-06,ابوهاشم,20 كيس,20.0,0.5
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,3.0,107,سجق 800 ابو هاشم,طني,10.0,86.0,0.0,0.0,860.0,false,2026-06,ابوهاشم,16 كيس,16.0,0.625
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,4.0,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,1.0,305.0,0.0,0.0,305.0,false,2026-06,ابوهاشم,4 كيس,4.0,0.25
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,5.0,255,برجر ابو هاشم جامبو 1.5 كيلو,طني,5.0,137.5,0.0,0.0,687.5,false,2026-06,ابوهاشم,9 كيس,9.0,0.5555555555555556
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,6.0,421,برجر ابو هاشم 1 ك,طني,1.0,95.0,0.0,0.0,95.0,false,2026-06,ابوهاشم,12 كيس,12.0,0.08333333333333333
b2387,2026-06-25,"",10,المحل أبو هاشم,"",ش سعد غلول البر الشرقى,7.0,2,كبده اسكندراني 400 (ابو هاشم),طني,10.0,67.0,0.0,0.0,670.0,false,2026-06,ابوهاشم,20 علبة,20.0,0.5
b2388,2026-06-25,"",1,عميل نقدى,01000650067,"",1.0,447,استربس الهنا 900 جرام,كيس,1.0,155.0,0.0,0.0,155.0,false,2026-06,الهنا,12 كيس,12.0,0.08333333333333333
b2389,2026-06-25,"",67,مطعم جدو,"","",1.0,80,برجر 1200 جم,طني,54.0,175.0,0.0,10.0,8505.0,false,2026-06,ابوهاشم,11 كيس,11.0,4.909090909090909
b2389,2026-06-25,"",67,مطعم جدو,"","",2.0,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,15.0,375.0,0.0,0.0,5625.0,false,2026-06,ابوهاشم,4 كيس,4.0,3.75
b2390,2026-06-27,"",778,المصطفى كفر حكيم,"","",1.0,102,كفته الهنا 350,طني,30.0,32.0,0.0,15.0,816.0,false,2026-06,الهنا,15 كيس,15.0,2.0
b2390,2026-06-27,"",778,المصطفى كفر حكيم,"","",2.0,104,برجر الهنا 400 جرام,طني,75.0,34.0,0.0,15.0,2167.5,false,2026-06,الهنا,15 كيس,15.0,5.0
b2390,2026-06-27,"",778,المصطفى كفر حكيم,"","",3.0,120,برجر الهنا 900 جرام,طني,36.0,70.0,0.0,15.0,2142.0,false,2026-06,الهنا,12 كيس,12.0,3.0
b2390,2026-06-27,"",778,المصطفى كفر حكيم,"","",4.0,346,بانيه 800 جرام,طني,120.0,55.0,0.0,0.0,6600.0,false,2026-06,الهنا,12 كيس,12.0,10.0
b2391,2026-06-28,"",684,ثلاجة الرضا,"","",1.0,120,برجر الهنا 900 جرام,طني,24.0,70.0,0.0,15.0,1428.0,false,2026-06,الهنا,12 كيس,12.0,2.0
b2391,2026-06-28,"",684,ثلاجة الرضا,"","",2.0,101,كفته الهنا 800 جرام,طني,24.0,67.0,0.0,15.0,1366.8,false,2026-06,الهنا,12 كيس,12.0,2.0
b2391,2026-06-28,"",684,ثلاجة الرضا,"","",3.0,104,برجر الهنا 400 جرام,طني,45.0,34.0,0.0,15.0,1300.5,false,2026-06,الهنا,15 كيس,15.0,3.0
b2391,2026-06-28,"",684,ثلاجة الرضا,"","",4.0,102,كفته الهنا 350,طني,45.0,32.0,0.0,15.0,1224.0,false,2026-06,الهنا,15 كيس,15.0,3.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,1.0,107,سجق 800 ابو هاشم,طني,96.0,132.0,0.0,10.0,11404.8,false,2026-06,ابوهاشم,16 كيس,16.0,6.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,2.0,114,كفته ابو هاشم 800,طني,80.0,117.0,0.0,10.0,8424.0,false,2026-06,ابوهاشم,16 كيس,16.0,5.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,3.0,255,برجر ابو هاشم جامبو 1.5 كيلو,طني,90.0,200.0,0.0,10.0,16200.0,false,2026-06,ابوهاشم,9 كيس,9.0,10.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,4.0,80,برجر 1200 جم,طني,179.0,165.0,0.0,10.0,26581.5,false,2026-06,ابوهاشم,11 كيس,11.0,16.272727272727273
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,5.0,7,سجق 350 جم ابو هاشم,طني,20.0,61.0,0.0,10.0,1098.0,false,2026-06,ابوهاشم,20 كيس,20.0,1.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,6.0,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40.0,375.0,0.0,0.0,15000.0,false,2026-06,ابوهاشم,4 كيس,4.0,10.0
b2392,2026-06-29,"",36,البوب,01003643040,ش المستوى بجوار مسجد الشيخ طه,7.0,2,كبده اسكندراني 400 (ابو هاشم),طني,20.0,78.0,0.0,0.0,1560.0,false,2026-06,ابوهاشم,20 علبة,20.0,1.0
b2393,2026-06-29,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى,كيلو,0.5,275.0,0.0,0.0,137.5,false,2026-06,ابوهاشم,,,
b2393,2026-06-29,"",1,عميل نقدى,01000650067,"",2.0,2,كبده اسكندراني 400 (ابو هاشم),طني,1.0,75.0,0.0,0.0,75.0,false,2026-06,ابوهاشم,20 علبة,20.0,0.05
b2393,2026-06-29,"",1,عميل نقدى,01000650067,"",3.0,447,استريس الهنا 900 جرام,كيس,1.0,155.0,0.0,0.0,155.0,false,2026-06,الهنا,12 كيس,12.0,0.08333333333333333
b2394,2026-06-29,"",1,عميل نقدى,01000650067,"",1.0,447,استربس الهنا 900 جرام,كيس,1.0,155.0,0.0,0.0,155.0,false,2026-06,الهنا,12 كيس,12.0,0.08333333333333333
b2394,2026-06-29,"",1,عميل نقدى,01000650067,"",2.0,2,كبده اسكندراني 400 (ابو هاشم),طني,2.0,75.0,0.0,0.0,150.0,false,2026-06,ابوهاشم,20 علبة,20.0,0.1
